applicant_id,name,gender,age,marital_status,employment_status,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans_count,monthly_expense,application_date,approval_status,late_payments,risk_flag,region,employment_years,defaulted_before,debt_to_income_ratio,credit_risk_tier,income_group,approved_flag,late_payment_band
c379fae3-526b-4c02-b081-2f28742c90ef,Stephen Clay MD,Other,47,Married,Self-employed,22817.77,15573.74,12,Home,587,4,3101.46,2024-01-01,Pending,0,0,Manchester,25,0,1.6311,Fair,<30K,0,0
213f2004-aea9-4efc-a785-50e04f7fd64c,Nicholas Rose,Female,49,Divorced,Employed,21955.35,16827.2,36,Education,365,2,2371.8,2023-08-06,Pending,0,0,Liverpool,28,0,1.2963,Poor,<30K,0,0
bdc3537d-cc3e-4043-bf12-2888b0c5aac8,Kim Diaz,Other,36,Divorced,Unemployed,49339.15,32946.03,12,Education,669,1,2563.11,2025-04-11,Pending,1,0,Sheffield,4,0,0.6234,Fair,30K-60K,0,1-2
632ae677-b6f1-4ea6-836d-2a7edc7b0860,Maria Henry,Male,42,Single,Unemployed,75779.37,13537.54,36,Business,639,1,1465.28,2024-05-16,Pending,1,0,Birmingham,28,1,0.232,Fair,60K-90K,0,1-2
11ec1ed6-76cb-49fd-85fe-8178ffa96583,Ashley Mata,Male,53,Single,Unemployed,96035.17,27684.6,24,Business,837,0,1152.69,2024-09-12,Denied,2,1,Leeds,28,0,0.144,Exceptional,90K+,0,1-2
948dad2f-75f9-48fc-a2a6-bc2909dff5f4,Megan Gomez,Female,44,Divorced,Self-employed,31991.45,31835.94,60,Car,763,0,3219.28,2024-03-24,Pending,1,0,Leeds,15,1,1.2076,Very Good,30K-60K,0,1-2
315674fe-58d8-4f6c-b7ab-efd82e3753fd,Carolyn Yang,Male,32,Widowed,Self-employed,15129.81,17802.59,36,Business,534,1,1882.76,2023-11-05,Denied,0,0,Sheffield,13,0,1.4933,Poor,<30K,0,0
0aa6755d-d223-405c-a943-56bfe6f892b7,Ryan Price,Other,36,Married,Self-employed,36149.93,15654.08,12,Car,577,0,4522.72,2024-08-04,Pending,0,0,London,19,0,1.5013,Poor,30K-60K,0,0
f5564039-306e-48f0-ac47-afca718ddacf,Mrs. Kathy Morales,Female,48,Single,Employed,18946.97,21060.36,60,Business,709,4,628.54,2023-09-22,Approved,1,1,Glasgow,2,0,0.3981,Good,<30K,1,1-2
99d8af0b-af79-4048-9bb4-9d8920af7321,Keith Black,Other,21,Married,Employed,84909.16,26693.45,60,Business,613,0,1924.63,2024-10-10,Denied,1,0,Glasgow,22,1,0.272,Fair,60K-90K,0,1-2
1cfa275c-88fe-4efc-8493-97f358c4daf8,Keith Ellis,Female,24,Widowed,Self-employed,96773.45,27575.19,60,Car,690,2,4118.47,2025-04-18,Denied,0,0,Sheffield,8,0,0.5107,Good,90K+,0,0
5789d62b-7e6d-4a44-81ae-094c0c5d8da4,Madison Harris,Female,50,Widowed,Self-employed,55635.83,45883.7,36,Home,523,1,2684.39,2024-11-06,Denied,0,0,Leeds,3,0,0.579,Poor,30K-60K,0,0
b94d37bc-3628-40c7-a0fe-115f55d79c63,Kevin Glover,Male,38,Single,Employed,101405.58,28026.87,60,Car,491,4,1378.9,2023-11-19,Pending,0,0,Leeds,7,1,0.1632,Poor,90K+,0,0
8e2380fc-3588-4a62-bdd1-b841c6034785,Anthony Williams,Male,28,Widowed,Self-employed,91129.15,25597.58,48,Personal,838,2,1574.51,2023-07-19,Denied,1,1,Birmingham,14,0,0.2073,Exceptional,90K+,0,1-2
521c6ef2-8f4a-43d8-88ec-ac07804fb218,David Bond,Female,58,Single,Self-employed,23598.03,39226.64,36,Car,673,3,3137.57,2024-02-08,Pending,0,0,London,9,0,1.5955,Good,<30K,0,0
daca2480-7542-483b-b9b4-30b2d41ef1d3,Samuel Goodman,Male,27,Single,Self-employed,56878.17,22796.19,36,Car,489,0,4763.92,2023-10-16,Pending,0,0,Sheffield,17,0,1.0051,Poor,30K-60K,0,0
2a619a5a-4e34-4d83-8558-a7bf43358d79,Christopher Hoover,Male,54,Widowed,Employed,22937.44,16304.26,12,Personal,818,4,2112.86,2023-12-28,Approved,3,0,Glasgow,18,1,1.1054,Exceptional,<30K,1,3+
94023bd6-b0ef-4dc7-8972-d41c4c0b7621,Jordan Hughes,Other,28,Widowed,Employed,30824.4,12636.15,12,Home,412,2,4016.24,2023-11-24,Denied,0,0,Leeds,16,0,1.5635,Poor,30K-60K,0,0
523a78bb-dbf2-4714-a30d-133c69e0b0d9,Katie Hickman,Male,26,Married,Self-employed,93089.0,27013.29,60,Business,554,3,3406.96,2023-08-10,Approved,3,0,Birmingham,7,0,0.4392,Poor,90K+,1,3+
cc9ba152-6719-488a-8ca4-29ef7e3f590e,Karen Robinson,Female,57,Widowed,Employed,54943.03,38732.51,48,Personal,753,0,2503.04,2024-12-23,Pending,0,0,Liverpool,2,0,0.5467,Very Good,30K-60K,0,0
f710422c-d7ad-4dd7-8133-c5809f019797,Antonio Melton,Male,28,Divorced,Self-employed,17201.46,47727.51,48,Home,445,4,1600.9,2025-02-23,Pending,1,0,London,22,0,1.1168,Poor,<30K,0,1-2
128c5633-d2ad-4b9b-bf39-0805c0fe1189,Joshua Arnold,Other,48,Widowed,Unemployed,95611.96,7428.7,48,Education,435,3,931.78,2023-07-18,Denied,1,1,Glasgow,7,0,0.1169,Poor,90K+,0,1-2
90a2c7b0-9a93-4bd2-9ad7-a91180f68fc3,Kelly Lozano,Other,61,Single,Self-employed,59531.82,33858.75,60,Business,566,0,3372.89,2024-01-22,Approved,0,0,London,22,0,0.6799,Poor,30K-60K,1,0
10d4e846-b7b2-425f-8bb9-33977d88cef6,Emily Yates,Female,56,Divorced,Unemployed,42746.42,8549.02,60,Car,787,2,3528.96,2024-11-14,Approved,1,0,Sheffield,14,0,0.9907,Very Good,30K-60K,1,1-2
8926cdfb-296f-42f9-9737-bf75a79085a9,Eric Love,Other,58,Widowed,Self-employed,96841.64,5704.34,48,Business,323,4,1246.11,2024-09-05,Approved,2,1,Manchester,3,0,0.1544,Poor,90K+,1,1-2
83c11daf-60c2-430a-a4be-c59dd5c29db9,Taylor Moody,Male,27,Divorced,Employed,73594.98,36015.37,48,Personal,798,0,2879.44,2025-02-25,Approved,2,0,Manchester,3,0,0.4695,Very Good,60K-90K,1,1-2
2cd88f8b-9893-48db-b7b1-d49e865e4a6c,Jeffrey Sullivan,Other,29,Divorced,Employed,42991.83,31296.05,36,Education,690,1,582.1,2024-02-05,Pending,0,0,Manchester,15,0,0.1625,Good,30K-60K,0,0
70ec80e0-aa83-4fd3-8db2-cb350936b205,Thomas Ortiz,Other,54,Widowed,Unemployed,20255.59,17172.0,24,Personal,486,0,3733.8,2024-01-17,Approved,1,0,Liverpool,16,0,2.212,Poor,<30K,1,1-2
c49fad3d-de21-4263-a94b-d6741fcf7a3e,Linda Harrell,Other,48,Widowed,Self-employed,72949.21,16345.82,24,Business,482,3,2952.45,2024-08-19,Approved,3,0,London,20,0,0.4857,Poor,60K-90K,1,3+
f651aa93-d683-4e71-b298-7beb7a390b04,John Jackson,Male,35,Married,Employed,67821.27,25569.95,24,Education,759,2,4981.12,2023-09-02,Approved,2,0,Glasgow,9,1,0.8813,Very Good,60K-90K,1,1-2
d41b17e1-206b-4173-bc22-39f445518fb7,Nicholas Mccullough,Other,31,Married,Unemployed,29720.35,45833.92,48,Home,313,0,1642.8,2024-08-31,Pending,1,0,London,20,0,0.6633,Poor,<30K,0,1-2
a3f0cda4-6ce3-4d52-b053-b1618fee359b,Susan Henry,Male,31,Divorced,Employed,102553.15,26533.0,48,Business,501,4,3774.65,2024-07-22,Approved,3,0,Liverpool,6,0,0.4417,Poor,90K+,1,3+
42fb8f1c-8c7e-4056-9fdb-58f75f74a6a4,Kyle Thompson,Male,59,Divorced,Unemployed,103485.5,43794.18,36,Business,458,1,1248.2,2023-06-17,Denied,1,0,Liverpool,24,0,0.1447,Poor,90K+,0,1-2
f0a04fb0-dd06-4618-8334-389f82a21698,Michael Lopez,Female,32,Married,Employed,89073.44,3880.18,12,Education,717,4,1855.19,2023-09-02,Pending,3,0,Glasgow,8,0,0.2499,Good,60K-90K,0,3+
bb06a41a-c87b-4ac2-a7f8-92fd5a640f1d,Michael Williams,Male,42,Married,Self-employed,43893.58,45422.98,24,Home,384,0,532.11,2024-01-26,Pending,0,1,Sheffield,19,0,0.1455,Poor,30K-60K,0,0
3c40ab16-3efe-49b6-9362-439ff0edaf2d,Judy Moore,Male,41,Widowed,Employed,107658.96,15085.04,48,Car,390,0,1997.06,2025-04-03,Approved,1,0,Manchester,5,0,0.2226,Poor,90K+,1,1-2
4f32f191-3a51-4eda-88e6-a325ecca295b,Cameron Higgins,Female,24,Divorced,Unemployed,91248.42,48959.12,48,Business,801,0,2399.3,2025-04-11,Pending,1,0,Manchester,14,0,0.3155,Exceptional,90K+,0,1-2
8d27a85d-9df1-4495-848d-0efc9982cae2,Steven Russell,Female,60,Single,Self-employed,38457.99,13840.32,60,Personal,367,2,2522.72,2024-10-08,Denied,0,0,Glasgow,21,0,0.7872,Poor,30K-60K,0,0
0f763585-435b-4e4a-ab0f-a84374e5adca,Shelia Obrien,Male,47,Widowed,Employed,111208.22,6631.82,12,Business,617,0,4162.89,2025-01-06,Approved,0,0,Manchester,8,0,0.4492,Fair,90K+,1,0
fcc99640-588e-4ffb-b415-4156849d57d8,Stephanie Schmidt,Other,52,Married,Unemployed,49292.96,1212.15,12,Car,798,1,4262.58,2023-06-05,Pending,3,0,Sheffield,3,0,1.0377,Very Good,30K-60K,0,3+
56681700-baaf-463c-90a7-3083e0ded8b0,Rhonda Mendez,Other,23,Single,Unemployed,119476.8,3932.54,12,Personal,686,4,1751.17,2025-02-07,Pending,1,0,Liverpool,24,0,0.1759,Good,90K+,0,1-2
6ae7ce63-1cf5-449d-899a-11813edc1653,Jessica Shaffer,Female,52,Single,Self-employed,115143.44,17691.35,12,Personal,804,2,4165.71,2024-03-13,Denied,0,0,Manchester,29,0,0.4341,Exceptional,90K+,0,0
969a38da-f17a-4529-b591-fa422c9821b0,Max Stokes,Male,42,Single,Unemployed,76121.33,30286.82,12,Business,636,4,3004.5,2024-06-22,Approved,0,0,Sheffield,20,0,0.4736,Fair,60K-90K,1,0
cd69e5f3-2bd6-4f40-9120-e775c4bb7ce7,Vicki Lindsey,Female,55,Divorced,Employed,55400.06,34922.13,36,Car,302,4,1617.09,2024-05-28,Approved,2,1,Birmingham,29,0,0.3503,Poor,30K-60K,1,1-2
25f82b82-e3d9-4593-a4ea-a9869ebf7dba,Joe Thomas,Female,45,Divorced,Employed,93593.5,30669.8,12,Business,639,3,3239.76,2024-06-19,Denied,2,0,Manchester,5,0,0.4154,Fair,90K+,0,1-2
b9367577-691a-4bf3-a86f-a0e362b840e2,Teresa Smith,Female,58,Married,Unemployed,48980.86,48171.86,24,Personal,693,0,2037.97,2024-06-01,Pending,0,0,Sheffield,8,0,0.4993,Good,30K-60K,0,0
59e64678-7b79-4fce-8a23-e3f802920912,David Kirk,Female,26,Divorced,Employed,110101.74,43223.0,24,Car,791,1,1191.71,2024-07-14,Pending,1,0,Glasgow,11,0,0.1299,Very Good,90K+,0,1-2
2f9a5fa4-3bcd-4c96-a952-262ca653089f,Taylor Thomas,Male,39,Widowed,Employed,114795.93,19350.5,60,Personal,398,0,826.15,2023-10-21,Denied,0,0,Glasgow,3,0,0.0864,Poor,90K+,0,0
27fd4fa0-badd-454e-a027-778803745a59,Andrew Stewart,Male,27,Married,Unemployed,21014.07,8001.38,48,Personal,520,2,4304.67,2025-01-10,Approved,1,0,Leeds,7,0,2.4582,Poor,<30K,1,1-2
ddbc50fc-a487-404e-b345-b28bd53caa1a,Larry Alexander,Other,57,Widowed,Self-employed,18499.7,34519.63,48,Home,574,2,844.72,2024-05-10,Approved,1,0,Birmingham,19,0,0.5479,Poor,<30K,1,1-2
78342ad0-9d4b-48a3-9ced-2a001bf20bd8,Gary Thomas,Other,41,Widowed,Self-employed,64165.38,30587.38,36,Car,750,2,4264.5,2023-11-04,Denied,1,0,London,24,0,0.7975,Very Good,60K-90K,0,1-2
cc7cf45f-b6b7-4392-acbc-51688c51b2c8,Ryan Fisher,Other,45,Divorced,Employed,16025.02,33157.5,48,Home,830,1,3392.37,2024-12-29,Pending,0,1,Sheffield,26,0,2.5403,Exceptional,<30K,0,0
2c711814-6835-44c1-a2de-9c504630c085,Craig Stone,Other,54,Divorced,Employed,101376.14,22060.41,24,Home,324,3,2436.28,2025-02-09,Denied,2,0,Birmingham,22,0,0.2884,Poor,90K+,0,1-2
fcf97415-abb0-4751-b86e-fba18a1875ca,Miranda Nixon,Male,49,Widowed,Unemployed,50290.29,13818.22,36,Education,496,3,2440.26,2024-05-07,Denied,3,0,Leeds,8,0,0.5823,Poor,30K-60K,0,3+
e0ed6d6a-a663-47e3-955d-085159080a25,William Phillips,Male,52,Widowed,Self-employed,95857.01,8996.11,48,Personal,810,0,4215.59,2024-07-13,Pending,1,1,Leeds,20,0,0.5277,Exceptional,90K+,0,1-2
86a174b7-4d63-409c-aff1-e238a1b4e4e8,Natalie Richardson,Male,57,Single,Self-employed,45073.97,32645.45,24,Business,586,4,4664.27,2023-05-16,Pending,2,0,Liverpool,21,0,1.2418,Fair,30K-60K,0,1-2
9ddf2c89-30d0-4525-b012-f0bd1a0af048,James Bender,Male,63,Married,Unemployed,46731.21,14576.76,36,Business,502,0,4232.38,2024-08-15,Approved,1,0,Glasgow,1,0,1.0868,Poor,30K-60K,1,1-2
6886794f-24df-45d8-98f0-f066d5d6f9dc,Matthew Gomez,Male,55,Single,Self-employed,52545.99,7259.33,12,Business,823,1,4886.7,2023-05-28,Approved,1,0,Leeds,0,0,1.116,Exceptional,30K-60K,1,1-2
cb8d756a-ad7a-461b-b626-436566e59bb7,Brittney Sanders,Female,50,Married,Self-employed,61280.07,21174.2,12,Home,544,0,2370.91,2024-01-17,Pending,1,0,Sheffield,5,0,0.4643,Poor,60K-90K,0,1-2
318705c4-e0dd-4139-9017-4f19fefde10e,Sarah Murphy,Male,39,Married,Unemployed,51977.16,7449.92,24,Car,736,3,4028.69,2025-03-30,Pending,1,0,Manchester,7,0,0.9301,Good,30K-60K,0,1-2
b625bdfe-1e2a-43f3-8db9-469b0dac1692,Kathleen Jimenez,Male,51,Divorced,Unemployed,63465.2,6339.0,24,Car,843,4,4811.22,2023-08-15,Approved,4,0,Sheffield,10,0,0.9097,Exceptional,60K-90K,1,3+
e7434bdd-6d25-4bf4-998c-e77da1cefe53,Charles Strickland,Other,25,Widowed,Employed,59691.86,12153.41,48,Car,453,4,519.21,2024-12-27,Approved,0,0,Sheffield,7,1,0.1044,Poor,30K-60K,1,0
19e38b13-aec4-4131-97b4-ce385bc0fb84,Luis Miller,Other,58,Single,Self-employed,33609.68,15721.74,12,Home,721,3,1433.07,2023-10-14,Pending,1,0,Leeds,28,0,0.5117,Good,30K-60K,0,1-2
a4c1a8e4-a5f2-4c0a-803a-d50b39a7282d,Adam Garcia,Female,62,Single,Unemployed,55697.84,21445.39,36,Business,647,2,2863.81,2025-04-04,Approved,1,0,Manchester,11,0,0.617,Fair,30K-60K,1,1-2
c42442dd-a027-4d34-87b0-c52902e7f5fd,Shawn White,Other,57,Divorced,Unemployed,93574.28,17698.77,12,Education,688,4,4635.36,2024-05-13,Approved,0,0,Manchester,28,0,0.5944,Good,90K+,1,0
ccf13fae-4646-4d5a-8aa4-38a5268a4281,Michael Russell,Female,34,Widowed,Unemployed,81302.09,30341.91,24,Business,625,1,3301.99,2025-04-04,Approved,0,0,Manchester,5,0,0.4874,Fair,60K-90K,1,0
6250761c-a3a0-4938-b28a-3081f00c5c1e,Michelle Jimenez,Other,40,Widowed,Unemployed,69909.62,44303.03,24,Personal,468,2,2584.3,2023-07-07,Denied,4,0,Manchester,22,0,0.4436,Poor,60K-90K,0,3+
acc4640d-b5e7-4bd3-936e-16e00b54183d,Sean Torres,Female,44,Married,Self-employed,45086.38,43350.66,12,Education,702,3,3055.41,2024-04-25,Pending,0,0,Leeds,29,0,0.8132,Good,30K-60K,0,0
8f9867f2-c53e-405b-8bcf-77e505d3b475,Brittany Daniels,Female,35,Divorced,Employed,20678.49,38511.57,24,Business,310,3,2997.56,2024-03-17,Denied,1,0,Glasgow,16,0,1.7395,Poor,<30K,0,1-2
7a510fa8-c528-4c08-a37d-eab07057deea,Joan Montgomery,Female,28,Divorced,Self-employed,20784.03,41386.74,48,Education,711,4,4051.71,2024-11-14,Pending,1,0,Leeds,1,0,2.3393,Good,<30K,0,1-2
6868ce37-2beb-4dd7-a0fe-863f7211224e,Jennifer Holloway,Other,46,Single,Self-employed,54677.42,48200.91,24,Business,627,0,2966.85,2023-07-20,Approved,1,0,Birmingham,22,0,0.6511,Fair,30K-60K,1,1-2
d92c7632-a36b-4a0a-8e12-eb5158567150,Laura Brown,Female,39,Married,Unemployed,80533.71,6108.77,36,Business,445,1,2115.04,2023-11-06,Approved,0,1,Birmingham,13,0,0.3152,Poor,60K-90K,1,0
12ea2177-a61c-4ddf-b110-cd2741ce8209,Stephanie Maldonado,Male,25,Widowed,Employed,19300.24,30886.28,60,Education,743,2,4073.11,2024-12-05,Denied,1,0,Sheffield,16,0,2.5325,Very Good,<30K,0,1-2
9e3f6402-096b-4690-927b-5a4b255fcd44,Jackie Bonilla,Other,27,Married,Self-employed,69669.35,22729.28,60,Personal,526,2,4899.23,2024-04-21,Approved,0,0,Liverpool,24,0,0.8439,Poor,60K-90K,1,0
6b4d548d-008f-4433-889a-99642a345e2d,Stephanie Simpson,Male,23,Widowed,Employed,112805.19,4936.5,48,Personal,345,2,4117.75,2023-11-04,Approved,1,0,Sheffield,26,0,0.438,Poor,90K+,1,1-2
f8fa341a-76ca-4090-abca-b5400e9b58b5,Russell Brown,Male,40,Widowed,Unemployed,34997.9,2488.93,48,Personal,509,4,4302.64,2023-12-07,Approved,0,1,London,19,0,1.4753,Poor,30K-60K,1,0
2110a502-6560-445a-b8cb-b15351058467,Samantha Acevedo,Female,49,Single,Self-employed,81470.95,35225.25,36,Home,451,3,1966.21,2024-06-01,Approved,0,0,Sheffield,3,0,0.2896,Poor,60K-90K,1,0
c7de92f6-c6be-43d0-9f9f-2dd8f3af4e41,Jimmy Taylor,Male,30,Divorced,Employed,92108.55,7925.64,36,Car,566,4,548.15,2023-06-06,Denied,0,0,Sheffield,11,0,0.0714,Poor,90K+,0,0
734d6ae7-828c-48e9-9aed-145e0ac06908,Dr. Ryan Gonzalez,Male,33,Divorced,Self-employed,32273.53,46913.61,48,Education,841,2,3747.26,2024-09-11,Denied,2,0,Liverpool,3,0,1.3933,Exceptional,30K-60K,0,1-2
76b25399-e67c-4539-b5cd-2172051c50f7,James Brown,Male,27,Married,Employed,34878.36,38496.71,36,Home,638,4,3805.7,2023-10-14,Approved,1,0,London,9,0,1.3094,Fair,30K-60K,1,1-2
19f81a61-4645-44c0-bfac-263f4720dce6,Monica Kelly,Male,48,Single,Employed,57352.61,17435.89,24,Personal,743,0,2611.44,2023-08-31,Pending,1,0,London,10,0,0.5464,Very Good,30K-60K,0,1-2
8a2f1e1b-752b-45a0-b82c-3a525e73f16a,John Alexander,Other,27,Divorced,Self-employed,15524.96,49893.8,60,Car,567,2,2252.55,2023-12-22,Approved,2,0,Birmingham,18,0,1.7411,Poor,<30K,1,1-2
019a04f4-76a2-4605-b5ed-6997781aed0a,Matthew Walker,Female,55,Married,Employed,33710.76,16762.4,12,Car,403,4,929.84,2024-01-03,Denied,0,0,London,1,1,0.331,Poor,30K-60K,0,0
a076e4cc-0f61-43a4-a19a-9bf23473b78c,Amanda Barr,Male,48,Divorced,Unemployed,66644.22,24173.6,48,Education,497,3,921.64,2023-11-06,Denied,1,1,Liverpool,7,0,0.166,Poor,60K-90K,0,1-2
01242cda-0229-4dd5-866f-e0670217988e,Angela Smith,Male,57,Married,Employed,47226.99,38851.38,60,Business,627,3,3887.71,2024-11-10,Denied,1,1,Glasgow,10,0,0.9878,Fair,30K-60K,0,1-2
353b558e-7ab4-478e-9310-3700078c6be6,William Rangel,Male,27,Married,Self-employed,57127.07,10845.06,60,Business,426,0,1306.77,2024-09-20,Pending,0,0,Leeds,2,0,0.2745,Poor,30K-60K,0,0
b740e7e0-bfaf-489a-ac99-e0a39857a292,David Miller,Male,27,Single,Unemployed,62974.07,14795.81,36,Home,303,2,3506.38,2023-06-17,Pending,0,0,Leeds,4,0,0.6682,Poor,60K-90K,0,0
2fbc2792-13ff-417a-8740-10fdc01b452c,Leslie Cooper,Other,56,Married,Self-employed,40390.04,32955.51,24,Personal,728,3,1487.85,2023-12-24,Pending,1,0,Glasgow,20,0,0.442,Good,30K-60K,0,1-2
dad3ffa8-b0f9-4420-96b3-a4e368f13902,Ashley Burnett,Male,55,Single,Employed,66546.27,35663.58,24,Home,629,0,2454.61,2023-11-23,Denied,3,0,Leeds,27,0,0.4426,Fair,60K-90K,0,3+
43045c47-3269-4a6d-a58c-437bfa41f2a2,Timothy Silva,Male,41,Widowed,Unemployed,71525.1,44787.11,60,Home,838,4,3486.66,2023-08-09,Approved,2,0,Manchester,1,0,0.585,Exceptional,60K-90K,1,1-2
69449298-578c-485b-895d-397ed71672b9,Kristin Wang,Male,49,Widowed,Self-employed,111638.62,22728.67,48,Education,681,2,603.04,2023-07-09,Denied,1,0,Manchester,26,0,0.0648,Good,90K+,0,1-2
7cd1e37f-d7e9-4a1d-b1b5-b25107d4d7a9,Elaine Anderson,Male,64,Divorced,Employed,35739.1,30020.34,24,Business,412,0,4961.04,2023-08-18,Approved,2,0,Birmingham,24,0,1.6658,Poor,30K-60K,1,1-2
48105d58-fbff-41e7-9029-da82d2679e1a,Lisa Johnson,Female,33,Divorced,Employed,83659.98,16793.69,24,Home,779,2,4510.0,2024-08-25,Denied,0,0,Birmingham,8,1,0.6469,Very Good,60K-90K,0,0
486dc1a2-a89b-4a42-b4b5-b831ca664e79,Beth Kane,Female,55,Married,Unemployed,33782.8,42523.74,36,Business,766,1,1981.77,2024-09-21,Approved,0,0,Manchester,25,0,0.7039,Very Good,30K-60K,1,0
2bf11bfb-123a-4da2-808e-addfec526899,Sara Steele,Male,26,Single,Unemployed,24728.05,30341.15,48,Personal,837,0,1206.48,2024-07-27,Denied,0,0,Sheffield,15,0,0.5855,Exceptional,<30K,0,0
7de64f4b-92b2-4237-b9dd-e8e892897325,Linda Robinson,Female,23,Divorced,Self-employed,19772.4,16711.88,60,Personal,368,4,2548.28,2024-06-21,Approved,2,0,Liverpool,7,1,1.5466,Poor,<30K,1,1-2
2ad425d0-0ee8-4c31-aba9-08c012d652ac,Brian Bell,Female,41,Single,Unemployed,31301.33,40975.19,12,Business,603,0,3582.4,2023-07-02,Pending,2,0,Liverpool,6,0,1.3734,Fair,30K-60K,0,1-2
70c1058b-ec7f-4aae-8ac3-f3a9c5c289ee,Rachael Martin,Other,35,Married,Employed,25088.61,49961.4,60,Home,734,1,2795.49,2024-08-20,Approved,2,1,Liverpool,24,1,1.3371,Good,<30K,1,1-2
24cab133-b0aa-470c-aa82-47d26c9ab1d6,Alejandro Dennis,Female,37,Married,Unemployed,22698.87,25798.47,60,Home,663,4,2300.99,2024-09-10,Pending,1,1,London,20,0,1.2164,Fair,<30K,0,1-2
5ddfb30d-89c3-4cb6-b49e-11da7d01b62d,Shelly Heath,Female,41,Single,Self-employed,77767.75,36262.39,60,Business,307,0,3736.11,2025-02-20,Denied,2,0,Manchester,27,0,0.5765,Poor,60K-90K,0,1-2
b18c27e2-65bc-45c4-99bc-c8df64ca3a4b,Gail Johnson,Male,33,Single,Unemployed,48767.24,31927.33,60,Business,588,2,2898.95,2024-04-27,Pending,1,0,London,12,0,0.7133,Fair,30K-60K,0,1-2
cae15653-82ef-4516-8725-e30e9e0459cc,Trevor Leach,Other,62,Married,Self-employed,119855.26,46515.94,60,Home,463,4,2249.56,2024-11-05,Denied,1,0,London,13,0,0.2252,Poor,90K+,0,1-2
c7f53c3f-4efd-493f-9d8d-7cbb7f00fa8f,Jesse Lane,Male,37,Single,Unemployed,15137.66,6855.76,60,Home,300,3,970.69,2023-10-01,Pending,1,0,Sheffield,15,0,0.7695,Poor,<30K,0,1-2
0665c597-04f6-4ddf-98a7-7893ec1da648,Sharon Sanchez,Other,40,Widowed,Employed,23594.05,29125.44,36,Car,610,1,1201.81,2023-11-29,Denied,0,0,Glasgow,13,1,0.6112,Fair,<30K,0,0
9eaedebe-fbfc-47d5-8cc4-59a98245708e,Stephen Sanford,Other,43,Single,Self-employed,75216.41,41069.42,12,Education,655,0,3354.18,2024-10-05,Denied,2,0,Manchester,0,0,0.5351,Fair,60K-90K,0,1-2
0942782d-7dbc-4c1e-99b1-a167463ada2c,Scott Butler,Female,63,Divorced,Self-employed,30258.12,13138.98,48,Education,730,3,2182.17,2024-07-08,Approved,1,0,London,25,0,0.8654,Good,30K-60K,1,1-2
8d9d4fb9-b97a-466b-8a63-629f80b48da0,Penny Fowler,Male,60,Divorced,Self-employed,87316.08,46196.31,36,Personal,395,2,3873.32,2024-02-27,Denied,2,0,Birmingham,26,0,0.5323,Poor,60K-90K,0,1-2
b362c78d-51cb-4ac9-9e4b-b9feae16023d,Jeff Bray,Female,61,Married,Unemployed,67032.41,5126.37,24,Education,525,2,4291.66,2025-03-05,Denied,2,0,Sheffield,17,0,0.7683,Poor,60K-90K,0,1-2
561f5d96-88fc-4374-bf03-75f0549c0dd4,Joseph Torres,Other,28,Widowed,Self-employed,100001.01,28292.27,60,Education,674,2,2706.4,2024-06-03,Denied,0,0,Glasgow,23,1,0.3248,Good,90K+,0,0
9bc7e07a-6c94-4b1e-9152-38483c6d6f3b,Morgan Marquez,Other,63,Divorced,Self-employed,116142.97,37832.47,36,Business,630,0,2608.58,2023-11-02,Pending,0,0,Birmingham,22,0,0.2695,Fair,90K+,0,0
11010427-2911-4eb7-8868-6f69631fddfd,Elizabeth Rogers,Male,22,Married,Employed,20384.39,7127.42,48,Personal,471,1,4857.83,2025-03-17,Approved,1,0,London,15,1,2.8597,Poor,<30K,1,1-2
f95b0293-541c-4f57-a4b3-7d890a455e11,Tanya Murray,Female,35,Single,Employed,92797.92,42868.98,48,Personal,714,0,933.3,2024-12-04,Approved,0,0,Sheffield,10,1,0.1207,Good,90K+,1,0
720b3f6f-7988-47a1-870c-07c1b7b8dc66,Jason Henderson,Female,27,Widowed,Self-employed,25028.38,26660.63,12,Car,352,2,3404.01,2024-03-09,Denied,0,0,Glasgow,28,0,1.6321,Poor,<30K,0,0
f0eeca86-a5c0-40bb-b5d4-19fa0390ebfa,Mason Kirk,Female,44,Widowed,Employed,81857.03,37019.69,12,Education,774,4,4759.58,2024-01-10,Denied,2,0,Sheffield,3,1,0.6977,Very Good,60K-90K,0,1-2
1888e94a-093d-45c7-bd5f-69f237a30254,Gerald Dyer,Female,64,Divorced,Employed,66847.1,29934.9,60,Personal,800,0,512.77,2025-01-08,Denied,2,0,London,19,0,0.092,Exceptional,60K-90K,0,1-2
a186ddab-7e4a-49a2-943f-02cf8023a6b4,Lauren Brown,Other,50,Single,Employed,92116.6,37101.96,60,Home,612,4,602.7,2024-07-31,Pending,0,0,Glasgow,24,0,0.0785,Fair,90K+,0,0
ebb05fb4-68a0-4d7b-9351-65f5adb8868c,Laura Dunn,Other,51,Married,Self-employed,35418.08,46734.84,48,Car,494,0,1399.18,2024-09-15,Denied,0,0,Glasgow,3,0,0.4741,Poor,30K-60K,0,0
535b7345-b74c-47dc-8c1b-c0fe9fbfa45c,Terry Carr,Male,57,Single,Employed,57833.99,48363.52,12,Business,399,3,651.65,2023-08-03,Pending,0,0,Leeds,16,0,0.1352,Poor,30K-60K,0,0
